2016-11-15 10:48:18 24.87, 118  
2016-11-15 10:48:20,24.87, 116  
2016-11-15 10:48:22,24.87, 100  
2016-11-15 10:48:24,24.87, 89  
2016-11-15 10:48:26,24.87, 93  
2016-11-15 10:48:28,24.87, 100  
2016-11-15 10:48:31,24.87, 123  
2016-11-15 10:48:33,24.87, 98  
2016-11-15 10:48:36,24.87, 102  
2016-11-15 10:48:39,24.87, 100  
2016-11-15 10:48:40,24.87, 98  
2016-11-15 10:48:43,24.87, 98  
2016-11-15 10:48:45,24.94, 109  
2016-11-15 10:48:48,24.94, 123  
2016-11-15 10:48:50,24.94, 118  
2016-11-15 10:48:52,24.94, 112  
2016-11-15 10:48:55,24.94, 103  
2016-11-15 10:48:57,24.94, 95  
2016-11-15 10:48:59,25.00, 103  
2016-11-15 10:49:1,25.00 ,106  
2016-11-15 10:49:3,25.00 ,108  
2016-11-15 10:49:5,25.00, 97  
2016-11-15 10:49:7,25.00, 99  
2016-11-15 10:49:9,25.00, 103  
2016-11-15 10:49:11,25.00, 100  
2016-11-15 10:49:14,25.00, 97  
2016-11-15 10:49:16,25.00, 97  
2016-11-15 10:49:18,25.00, 99  
2016-11-15 10:49:20,25.00, 97  
2016-11-15 10:49:22,25.00, 97  
2016-11-15 10:49:24,25.06, 97  
2016-11-15 10:49:27,25.06, 97  
2016-11-15 10:49:29,25.00, 140  
2016-11-15 10:49:32,25.00, 122  
2016-11-15 10:49:34,25.00, 108  
2016-11-15 10:49:36,25.06, 96  
2016-11-15 10:49:38,25.06, 89  
2016-11-15 10:49:40,25.06, 86  
2016-11-15 10:49:42,25.06, 86  
2016-11-15 10:49:44,25.06, 87  
2016-11-15 10:49:46,25.06, 92  
2016-11-15 10:49:49,25.06, 94  
2016-11-15 10:49:51,25.06, 95  
2016-11-15 10:49:53,25.06, 93  
2016-11-15 10:49:55,25.06, 91  
2016-11-15 10:49:57,25.06, 91  
2016-11-15 10:49:59,25.12, 90  
2016-11-15 10:50:1,25.12 ,92  
2016-11-15 10:50:3,25.12 ,92  
2016-11-15 10:50:5,25.12 ,93  
2016-11-15 10:50:7,25.12 ,92  
2016-11-15 10:50:9,25.12 ,95  
2016-11-15 10:50:11,25.12, 94  
2016-11-15 10:50:13,25.12, 96  
2016-11-15 10:50:15,25.12, 95  
2016-11-15 10:50:17,25.12, 96   
2016-11-15 10:50:19,25.19, 95   
2016-11-15 10:50:21,25.12, 95  
2016-11-15 10:50:23,25.19, 94  
2016-11-15 10:50:25,25.19, 96  
2016-11-15 10:50:27,25.19, 99  
2016-11-15 10:50:30,25.19, 100  
2016-11-15 10:50:32,25.19, 97  
2016-11-15 10:50:34,25.19, 97  
2016-11-15 10:50:36,25.25, 94  
2016-11-15 10:50:38,25.25, 93  
2016-11-15 10:50:40,25.25, 92  
2016-11-15 10:50:42,25.25, 93  
2016-11-15 10:50:44,25.25, 92  
2016-11-15 10:50:46,25.25, 94  
2016-11-15 10:50:48,25.25, 99  
2016-11-15 10:50:50,25.25, 100  
2016-11-15 10:50:54,25.25, 100  
2016-11-15 10:50:57,25.25, 97  
2016-11-15 10:50:59,25.25, 93  
2016-11-15 10:51:1,25.25 ,90  
2016-11-15 10:51:3,25.25 ,90  
2016-11-15 10:51:5,25.25 ,91  
2016-11-15 10:51:6,25.25 ,93  
